date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2015-04-07,7.3,2.4,11.1,3.6,,359,9.5,,1014.5,
2015-04-08,8.3,-1.5,13,0,,,6.5,,1018.6,
2015-04-09,9.1,-1.5,16,0,,13,9.2,,,
2015-04-10,12,2.2,17.7,0,,329,7.7,,,
2015-04-11,14.2,0.9,22.3,0,,250,7.1,,,
2015-04-12,15.7,1.9,24.4,0,,,6.8,,1022.6,
2015-04-13,17.2,5.3,23.3,0,,267,6.5,,1022.7,
2015-04-14,11.1,7,17.4,0,,100,9.8,,1020.6,
2015-04-15,13.5,2.2,19.1,0,,,10.7,,,
2015-04-16,17.8,9.3,24.5,0,,236,9.9,,1016.2,
2015-04-17,19.7,8.3,26.6,0,,241,11.6,,1011.5,
2015-04-18,14.1,8.7,21.4,4,,253,14.1,,1008.7,
2015-04-19,8.3,3.7,13.4,17.2,,,7.4,,,
2015-04-20,10.8,-0.5,16.7,0,,302,10.5,,1013,
2015-04-21,9.2,1,14,0,,307,7.7,,,
2015-04-22,7.7,2.9,12.4,2.8,,77,8,,1020,
2015-04-23,11.7,2,17,0,,251,8.3,,,
2015-04-24,15,1,22.2,0,,,5.9,,,
2015-04-25,16.7,4.2,24.2,0,,,4.3,,,
2015-04-26,16.8,4.4,25.2,0,,354,4.1,,,
2015-04-27,17.9,6.9,28.1,0,,63,5.2,,,
2015-04-28,14.9,11.1,19.8,0.2,,55,7.7,,,
2015-04-29,13.6,8.5,17.1,5.2,,255,7.7,,1009.5,
2015-04-30,12.7,9.7,16.1,1.2,,,6,,1017.9,
2015-05-01,17,9.3,22,0,,,8.1,,1013.8,
2015-05-02,15.7,11,18.3,1.4,,,6.1,,1010.1,
2015-05-03,15.3,11.6,22.1,6.4,,,,,,
2015-05-04,18,9.7,24.8,0,,25,5.5,,1015.4,
2015-05-05,21.7,11.2,27.7,0,,,3.2,,1014.6,
2015-05-06,19.9,14.3,27.1,0,,51,7.1,,,
2015-05-07,17.9,11.5,26.2,11.4,,,8.1,,,
2015-05-08,19,10.6,24.5,0,,181,6.5,,1016.3,
2015-05-09,17.6,13.8,22.9,0,,63,8.5,,,
2015-05-10,15.7,9.4,20.3,2.4,,,4.7,,,
2015-05-11,17.5,8.7,22.9,0,,22,7.9,,1018.8,
2015-05-12,17.6,6.9,23.9,0,,,5,,1024.1,
2015-05-13,18.8,8.8,24.4,0,,268,8.9,,1018.5,
2015-05-14,20.1,8.1,25.9,0,,,5.4,,1009.7,
2015-05-15,19.2,9.2,24,0,,,6.3,,,
2015-05-16,18.1,12.7,21.4,0,,,6.4,,1017.6,
2015-05-17,20.1,10,26.3,0,,,4.7,,1018.5,
2015-05-18,19.3,10.4,25.1,0,,,7.1,,1016.8,
2015-05-19,21.4,14,28.8,0,,74,7.1,,,
2015-05-20,18.9,10.5,24.4,0,,67,8.1,,,
2015-05-21,20.7,9.5,27.7,0,,,6,,,
2015-05-22,20.9,9.7,27.4,0,,59,7.8,,1015.8,
2015-05-23,21.6,10.2,28,0,,64,9.5,,1012.2,
2015-05-24,21.8,14.4,27.2,0,,73,10.1,,1009.6,
2015-05-25,20.4,15.3,26.4,0.4,,74,8.6,,1008.8,
2015-05-26,19.4,14.3,25,0.8,,246,10.5,,1006.8,
2015-05-27,19.4,12.6,25.3,0,,259,9.3,,,
2015-05-28,15.4,12.9,19.5,0.2,,67,6.5,,,
2015-05-29,16.6,11.3,21.4,0.8,,277,6.1,,1013.4,
2015-05-30,18.8,6,25.4,0,,,4.3,,1015,
2015-05-31,19.8,7.6,26.8,0,,,4.7,,1016.9,
2015-06-01,21.4,9,27.9,0,,,4.9,,1019.3,
2015-06-02,22.3,9.4,29.2,0,,,4.2,,1019.6,
2015-06-03,23.3,10.8,31.5,0,,,4.4,,1019.8,
2015-06-04,22.1,12.4,29.7,4.4,,,6.2,,1018.4,
2015-06-05,21.5,16.6,26.5,0.4,,357,6.6,,,
2015-06-06,21.8,15.2,26.7,0,,32,9.9,,1024.2,
2015-06-07,21.6,10.5,28,0,,,8.4,,1025.5,
2015-06-08,21.1,9.4,27.5,0,,44,8.7,,1020.2,
2015-06-09,22.6,10.6,28.5,0,,,7.4,,1014,
2015-06-10,22.7,15.8,30.1,4.2,,1,9.5,,1014,
2015-06-11,23.9,13.2,30,0.2,,21,8.3,,1016.4,
2015-06-12,23.1,15.9,31.3,0.4,,,5.3,,1018,
2015-06-13,25,13.3,32.2,0,,,4,,,
2015-06-14,25.6,14.9,34.1,0,,,5.2,,1012.6,
2015-06-15,24.5,15.5,31.9,6,,324,5.2,,1010.4,
2015-06-16,21.2,17.9,25,3,,,6.8,,1009.6,
2015-06-17,18.7,15.6,23.5,1.6,,77,7.8,,1011.5,
2015-06-18,20.7,13.4,25.4,0,,58,7.9,,,
2015-06-19,21.9,15.3,26.7,0,,349,5.2,,,
2015-06-20,20.2,14.3,27.2,1,,,4.9,,,
2015-06-21,14.8,13.3,17.5,20.4,,,5.9,,1012.7,
2015-06-22,18.6,11.6,24.3,0.8,,,6,,1016.2,
2015-06-23,20.9,10.4,27.7,0,,,4.1,,1014.7,
2015-06-24,23.4,10.1,30.3,0,,,4.5,,1013.7,
2015-06-25,19.3,14.2,24,0,,,9.1,,1015.2,
2015-06-26,16.6,12.4,20.3,0.6,,,5.4,,1012.4,
2015-06-27,20.8,15.2,26.3,5,,,6.3,,1012.3,
2015-06-28,21.2,12.9,26.3,0,,,5.3,,1011.8,
2015-06-29,21.6,15.8,26.2,0,,312,5.3,,1016.1,
2015-06-30,21.9,13.3,28.5,0,,,4.2,,1017.2,
2015-07-01,23.4,15.4,28.4,1.6,,,5,,1020,
2015-07-02,20.8,13.5,28.2,2.2,,,5.9,,1021,
2015-07-03,21.6,12.4,26.7,0.2,,,6.5,,1023.7,
2015-07-04,19.6,16.5,24,16.8,,,6,,1023.3,
2015-07-05,23.2,15.2,29.2,0,,,4.1,,1018.7,
2015-07-06,26.1,14.4,33.2,0,,,4.2,,1016.8,
2015-07-07,28.1,16.1,35.4,0,,,4.8,,,
2015-07-08,29.4,17.4,35.9,0,,,5.3,,,
2015-07-09,27.8,15.3,35.6,0,,,4.3,,,
2015-07-10,20.2,16.4,26.3,9.6,,59,5.7,,1014.3,
2015-07-11,21.2,13,26.5,0,,,7.1,,1016.2,
2015-07-12,21.9,12.2,27.8,0,,,5.9,,1015.4,
2015-07-13,23.7,12.3,31.5,0,,,5.9,,1013,
2015-07-14,20.8,17,26.1,4,,,5.4,,1013.2,
2015-07-15,24.2,13.4,30.9,0,,,6.7,,1015.7,
2015-07-16,24.9,17.6,31.1,0,,82,6.3,,1018.7,
2015-07-17,26.4,16,32.7,0,,,4.7,,,
2015-07-18,27.7,15.6,35.3,0,,,,,,
2015-07-19,28.7,18.8,34.9,0,,91,5.1,,,
2015-07-20,28.6,17.6,35.8,0,,355,5.5,,1011.1,
2015-07-21,27.4,22.9,32.5,0,,59,8.9,,,
2015-07-22,28.1,17.3,34.9,0,,,4.7,,,
2015-07-23,27.8,15.6,34.4,0,,86,6.8,,,
2015-07-24,26.7,14.7,33.4,0,,86,6.9,,,
2015-07-25,26.4,13.9,34,0,,45,5.8,,1009.6,
2015-07-26,27.9,17.8,37.1,0,,,6.5,,,
2015-07-27,26.2,16.7,32.8,0,,,5,,,
2015-07-28,28,18,34.9,0,,,6.1,,1006.5,
2015-07-29,27.8,15.3,35.9,0,,,5.2,,,
2015-07-30,29.9,20.9,38.5,0,,68,5.4,,1007.4,
2015-07-31,25.1,21.5,33.1,0,,58,8.3,,1010.7,
2015-08-01,22.1,16.6,27.4,29.8,,62,10.5,,,
2015-08-02,23,13.4,30,0,,,6.5,,,
2015-08-03,24.5,15,31.5,0,,55,6.8,,1019.1,
2015-08-04,27.1,14.9,33.9,0,,24,6.4,,,
2015-08-05,28.8,18.7,35.5,0,,,6.8,,,
2015-08-06,28.3,19.7,35.2,1.8,,26,6.9,,1015,
2015-08-07,27.2,19.4,34.1,0,,37,8.7,,,
2015-08-08,25.3,14.7,32.3,0,,57,7.5,,1020.3,
2015-08-09,25.7,14.6,33.2,0,,31,8,,,
2015-08-10,26.1,13.5,34.1,0,,29,6.2,,1014.4,
2015-08-11,28.4,17.4,36.1,0,,22,8.4,,1011.6,
2015-08-12,27.6,15.6,33.8,0,,348,6.9,,1013.3,
2015-08-13,27.5,16.6,34.9,0,,19,6.4,,1013.2,
2015-08-14,26.7,17.9,33.6,0,,357,5.3,,1012,
2015-08-15,27,15.7,34.7,0,,41,5,,1009.9,
2015-08-16,27.9,17.2,36.6,0,,37,4.8,,1008,
2015-08-17,23.7,20.8,30.8,0.6,,58,8.9,,1008.4,
2015-08-18,22.8,16,29.6,0,,12,6,,1011.2,
2015-08-19,17.6,16.8,24.1,0.2,,61,11.4,,1016.4,
2015-08-20,16.2,14.2,17.1,18,,50,12.2,,1019.6,
2015-08-21,16.1,13.8,18.5,12,,41,8.7,,1021.7,
2015-08-22,16.1,13.4,18,13.8,,4,6.8,,1020,
2015-08-23,19.9,14.9,26.2,0,,298,5.6,,1016.8,
2015-08-24,21.7,11.6,29.3,0,,327,4.4,,1017.4,
2015-08-25,22.8,12.1,30,0,,41,4.8,,1018.7,
2015-08-26,23.4,12.5,30.9,0,,,4,,,
2015-08-27,23.4,12.5,31.2,0,,228,4.1,,1020.2,
2015-08-28,24.9,12.3,32.6,0,,,4.8,,1020.2,
2015-08-29,26.6,14.3,34.9,0,,257,3.8,,1020.7,
2015-08-30,27.6,18.2,34.3,0,,,6.1,,1022.1,
2015-08-31,28,17,35.4,0,,,4.2,,1019.4,
2015-09-01,27.1,16.2,35.4,0,,93,4.4,,1015.3,
2015-09-02,25.6,12.9,36,0,,49,4.7,,1011.2,
2015-09-03,25.5,15.7,34.4,0,,,5,,1010.8,
2015-09-04,26.3,16.6,33.6,0,,50,4.7,,1012.1,
2015-09-05,27.2,18.2,35.6,0,,,5.3,,1011.4,
2015-09-06,25.1,18.2,30,0,,,12.2,,1009.2,
2015-09-07,19.4,8.5,25.8,0,,276,6.4,,1016.8,
2015-09-08,18.3,8.6,24.8,0,,,5,,1017.7,
2015-09-09,18.6,7.4,25.5,0,,,6.1,,1020.3,
2015-09-10,17.8,14.6,21.1,0.2,,74,11.1,,1020.8,
2015-09-11,15.2,12.5,17,36,,47,13.1,,1021.1,
2015-09-12,16.4,13.9,18.6,3.2,,,4.9,,1022.4,
2015-09-13,19.4,13.4,24.9,0,,,4,,1022.3,
2015-09-14,18.8,9.9,25.2,0,,69,5.7,,1021.2,
2015-09-15,18.9,10.7,25.6,0,,67,6.2,,1020.1,
2015-09-16,19.4,13.6,25.7,0,,64,5.9,,1019.1,
2015-09-17,21.7,11.5,30,0,,,4.1,,1016.4,
2015-09-18,24,13.6,32.3,0,,,3.8,,1016.6,
2015-09-19,22.7,15.8,29.8,0,,57,5.3,,1017.6,
2015-09-20,20.7,14.7,27.3,0,,67,5,,1012.6,
2015-09-21,19.5,11.4,26.5,0,,,6.5,,1010.5,
2015-09-22,19.1,9.8,25.5,0,,51,5.3,,1013.3,
2015-09-23,19.7,12.8,24.5,0,,316,3.9,,1011.2,
2015-09-24,19.4,15.7,22.4,6.2,,85,4.5,,1011.1,
2015-09-25,20.8,14.5,27.6,0,,,3.2,,1012.4,
2015-09-26,20,14.4,23.1,0,,296,6.6,,1013.5,
2015-09-27,18.9,16.2,22.6,1,,,7.5,,1016.8,
2015-09-28,13.5,11.2,18.8,29.8,,62,7.4,,1022.1,
2015-09-29,12.4,10,14.5,27,,6,5.7,,1024.9,
2015-09-30,13.6,7.9,17.5,0,,,4.3,,1026.7,
2015-10-01,14.1,10.4,16.8,0,,,3.9,,1028.9,
2015-10-02,14.4,9,18.9,0,,319,4.1,,1030,
2015-10-03,15.1,5.7,21.8,0,,244,5.6,,1026.4,
2015-10-04,15.9,5.7,21.9,0,,,4,,1023,
2015-10-05,17.3,7.9,24.4,0,,257,5.3,,1016.2,
2015-10-06,16.7,9,23,0,,,4.3,,1011.2,
2015-10-07,15.3,9.1,20.4,0,,,8.6,,1012.8,
2015-10-08,11,7.6,14.4,0,,49,11.6,,1021.4,
2015-10-09,11.4,8,14.6,1.8,,,3.8,,1020.8,
2015-10-10,11.3,10.3,13.6,0,,,9.2,,1021.8,
2015-10-11,8.2,7.3,10.3,23.4,,52,18,,1012.5,
2015-10-12,7.2,6.5,8.1,20.8,,46,12.8,,1015.9,
2015-10-13,8.2,6.9,10.2,2.2,,32,5.1,,1023.7,
2015-10-14,9.8,5.5,14.1,0,,53,6.5,,1024.4,
2015-10-15,11.1,9.5,15.2,0,,55,9.5,,1025.5,
2015-10-16,11.4,8.5,13.9,0.6,,52,8.1,,1026.3,
2015-10-17,13.4,10.8,16.7,1.2,,63,7.7,,1023.3,
2015-10-18,13.7,4.8,20.4,0,,,4.1,,1020.2,
2015-10-19,14.4,6.6,20.9,0,,41,5.3,,1016.4,
2015-10-20,13.9,11.8,16.8,1.4,,,4.9,,1012.4,
2015-10-21,10.5,7.1,15.5,9.6,,,7.2,,1015.1,
2015-10-22,8.9,3.3,12.6,7,,51,5.6,,1015.3,
2015-10-23,10.8,6.9,15.7,2,,4,5.6,,1017.1,
2015-10-24,10.8,2.3,16.7,0,,,4.8,,1021.7,
2015-10-25,10.9,3.5,16.9,0,,281,6.1,,1023.1,
2015-10-26,9.8,2.5,16.6,0,,,3.3,,1023.2,
2015-10-27,8.8,2.7,12.8,0,,48,6,,1026.6,
2015-10-28,7.1,-2.1,14.6,0,,,3.3,,1026.6,
2015-10-29,6.4,-2,14.3,0,,,6.2,,1025.9,
2015-10-30,8.5,3.7,14.8,0,,42,6.6,,1029.9,
2015-10-31,5.7,2.1,11.4,0,,48,10.4,,1039.9,
2015-11-01,5.2,-4.1,12.7,0,,,4,,1042.5,
2015-11-02,7.1,-3,14.5,0,,243,9.5,,1034.2,
2015-11-03,8.6,-0.9,17.9,0,,247,4.7,,1028,
2015-11-04,8.8,-2.7,18.6,0,,,3.8,,1023.4,
2015-11-05,7.9,-1.8,17.3,0,,,2.8,,1021,
2015-11-06,6.2,-1.9,14.3,0,,49,5.1,,1024.6,
2015-11-07,5.8,3.5,6.6,0.2,,323,5.3,,1027.4,
2015-11-08,7.3,3.8,11.9,0,,251,7.8,,1026.2,
2015-11-09,10.8,1.2,18.6,0,,202,5.1,,1019.9,
2015-11-10,12.7,6.9,17,0,,249,6.5,,1017.3,
2015-11-11,13.8,8.4,19.9,0.4,,255,7.5,,1017.3,
2015-11-12,13.4,3.5,20.6,0,,239,4.5,,1023.6,
2015-11-13,10.6,2.2,17.6,0,,61,4.7,,1027.3,
2015-11-14,10.6,0.2,18.3,0,,271,6.6,,1021.5,
2015-11-15,9.1,2.2,14.2,0,,223,7.8,,1019.1,
2015-11-16,10,2.8,18.7,0,,217,8.6,,1012.4,
2015-11-17,9.1,4.8,13.5,0,,142,6,,1021.5,
2015-11-18,10.6,3.9,16,0,,242,8.6,,1015.4,
2015-11-19,11.5,1.1,18.9,0,,229,5.9,,1018.1,
2015-11-20,9.9,-0.7,16.1,0,,244,8.3,,1011.3,
2015-11-21,13.1,3.3,16.4,0,,233,7.4,,998.1,
2015-11-22,15,9,18.1,0.2,,248,9.3,,998,
2015-11-23,10.2,8.3,14.3,7.2,,238,8.3,,1017.9,
2015-11-24,6.4,5.1,8.4,16.2,,52,9.5,,1022.7,
2015-11-25,2.9,2.2,5.2,11.6,,58,11.6,,1016,
2015-11-26,3.4,2.1,3.8,33.2,,59,17.4,,1006,
2015-11-27,3.4,2.4,3.8,2.6,,62,15.9,,1014.5,
2015-11-28,4.9,2.4,6.2,36.8,,74,13.7,,1009.2,
2015-11-29,3.9,1.5,6,0,,252,8.7,,1015.1,
2015-11-30,5.4,-2.6,10.2,0,,248,10.3,,1018.5,
2015-12-01,8.9,5.2,13.4,0,,254,15.3,,1015.6,
2015-12-02,6.2,-0.4,10.6,0,,310,6.3,,1023.6,
2015-12-03,5.4,-3.4,11.1,0,,,4.8,,1031.1,
2015-12-04,4.9,2.8,10.2,0,,73,5.3,,1035.9,
2015-12-05,3.8,-3.1,10.5,0,,271,5.4,,1035.6,
2015-12-06,3.3,1.8,4.5,0,,242,11.7,,1033.9,
2015-12-07,2.5,1.1,4,0,,262,7.2,,1033.6,
2015-12-08,3.2,-2.9,9.4,0,,42,3.8,,1037.9,
2015-12-09,3.7,0.7,5,0,,,5.8,,1035.9,
2015-12-10,3.7,-0.8,5.1,0,,32,5.3,,1034.1,
2015-12-11,4.1,2.9,4.7,0,,246,4.1,,1031.6,
2015-12-12,2.8,-0.7,6,0,,245,8,,1024.9,
2015-12-13,2.8,-4.5,9.4,0,,234,2.9,,1023.9,
2015-12-14,2.3,-2.1,7.4,0,,250,6.5,,1023.9,
2015-12-15,0.7,-5.3,6.5,0,,41,4.3,,1030.2,
2015-12-16,0.8,-2.6,1.8,0.5,,38,7.2,,1032,
2015-12-17,2.3,-0.5,5.9,0,,275,6.8,,1034.7,
2015-12-18,2.4,0.2,3.8,0,,249,11.1,,1027.8,
2015-12-19,4.1,-0.6,9.6,0,,249,4.2,,1027.2,
2015-12-20,5.1,-2,10.8,0,,241,7.7,,1030.5,
2015-12-21,6.1,0.2,12.9,0,,239,10.7,,1029.2,
2015-12-22,6.1,-1,12.7,0,,246,6.6,,1028.3,
2015-12-23,7.1,-1.3,14.2,0,,239,6.2,,1030,
2015-12-24,7,0,14.3,0,,72,7.5,,1030.5,
2015-12-25,5.1,-1.6,12,0,,260,5,,1031.4,
2015-12-26,5.2,-2.8,11.4,0,,241,6.9,,1033,
2015-12-27,7.3,1.3,14,0,,240,7.7,,1030.5,
2015-12-28,5.3,-1,12,0,,246,6,,1027.8,
2015-12-29,2.2,-0.6,7,1.1,,75,15.9,,1029.7,
2015-12-30,-2.3,-3.4,1.1,0.1,,52,11.1,,1036.9,
2015-12-31,-4.2,-8,0.2,0,,306,6.2,,1035.9,
2016-01-01,-6.6,-10.7,-1,0,,332,7.5,,1028.6,
2016-01-02,-8.6,-14.8,-5.6,0,,55,7.7,,1030.7,
2016-01-03,-10.9,-13,-7.8,0.4,,72,14.3,,1027,
2016-01-04,-8.7,-11.9,-7.6,2.6,71,71,5.9,,1013.3,
2016-01-05,-7.4,-12.2,-4.1,1.8,160,241,8.9,,1005.8,
2016-01-06,-2.8,-13.9,0.6,4.8,119,45,7.8,,1007.8,
2016-01-07,2.3,0.6,3.8,11.2,20,288,10.4,,995.2,
2016-01-08,1.7,-2.9,7.2,0.7,10,246,5.4,,1005.9,
2016-01-09,0.3,-5.9,3.5,0.2,10,307,3.5,,1014.8,
2016-01-10,3.6,-1.9,7.1,0.1,10,250,4.1,,1009.8,
2016-01-11,5.2,0.8,11.2,0,,243,8.3,,1007.8,
2016-01-12,5.3,0.2,7.9,0,,240,8.7,,1000.5,
2016-01-13,5.3,1.1,10.5,0,,246,8.4,,1007.7,
2016-01-14,4.2,-0.9,10,0,,253,9.3,,1015.7,
2016-01-15,0.2,-5.5,3,2,,20,5,,1013.4,
2016-01-16,1.6,0.3,2.5,9,10,243,8.4,,1009.3,
2016-01-17,-2.2,-3.1,0.4,34.2,269,31,12.3,,1007.6,
2016-01-18,-3.7,-6.7,-0.6,1.8,269,270,6.1,,1011.8,
2016-01-19,-10.9,-19,-4.1,0,259,266,3.8,,1020.2,
2016-01-20,-13.1,-22,-6.1,0,231,265,4.2,,1023,
2016-01-21,-12,-17.5,-7.6,0,211,,6.5,,1022.8,
2016-01-22,-7.8,-15.6,-1.9,0,211,278,5.6,,1032.6,
2016-01-23,-11.1,-19.7,-5.3,0,211,254,5.1,,1037,
2016-01-24,-11.9,-18.8,-5.7,0,201,254,5.3,,1035.5,
2016-01-25,-8.8,-18.1,-4.3,0,201,260,7.5,,1032.8,
2016-01-26,-1.3,-9.4,4.2,0,170,,5.1,,1026.6,
2016-01-27,0.7,-6.6,3.7,0,140,235,8.1,,1026.7,
2016-01-28,3.7,-1.7,7.4,0,79,236,5.9,,1023.1,
2016-01-29,4.2,0.5,9.5,0,51,65,6,,1026.8,
2016-01-30,0.8,-0.8,4.4,0,10,286,4.1,,1029.5,
2016-01-31,2.7,-1.2,5.2,0,10,238,8.7,,1017.1,
2016-02-01,4.2,0.1,9.5,0,10,,3.7,,1016.5,
2016-02-02,4.4,-3,9,0,,264,5.9,,1023.6,
2016-02-03,10.4,1.2,16.7,0,,233,8.9,,1015.2,
2016-02-04,5.9,1.8,12.4,5.5,,145,9.2,,1012.6,
2016-02-05,3.2,0.7,7,3.3,,,5,,1021.1,
2016-02-06,1.7,-4.9,5.9,0,,242,4.7,,1029.1,
2016-02-07,0.9,-7.4,8.2,0,,87,3.3,,1028.5,
2016-02-08,1.4,-5.8,9.3,0,,48,3.6,,1024.4,
2016-02-09,4.6,-5.3,12.7,0,,263,5.9,,1019.3,
2016-02-10,5.7,-2.3,10.9,0,,54,5,,1005.1,
2016-02-11,7.3,3.2,12.3,0.6,,248,15.6,,1005.8,
2016-02-12,5.9,2.1,10.4,0.1,,198,5.9,,1013.5,
2016-02-13,5.1,2.6,7,0.9,,52,9.9,,1004.2,
2016-02-14,7.4,1.9,15.1,4.5,,243,7.5,,1003.4,
2016-02-15,12.1,2.5,21.2,0,,,5.7,,1009.7,
2016-02-16,14.5,6.4,24.1,0,,242,6.9,,1023.1,
2016-02-17,8.4,7.5,13.4,0,,63,17.4,,1031.6,
2016-02-18,5.3,4.5,8.3,0.2,,57,16.3,,1027.3,
2016-02-19,4.4,3.1,6.5,0,,54,10.8,,1019.3,
2016-02-20,4.4,-0.1,7.9,0,,265,3.8,,1021.4,
2016-02-21,5.4,-1.5,10,0,,,6.5,,1018.4,
2016-02-22,11.7,2.3,19.1,0,,236,9.3,,1015.1,
2016-02-23,14.8,5.2,20.8,0,,239,9.5,,1010.7,
2016-02-24,12.1,9.4,16.2,0,,239,12,,1008,
2016-02-25,6.5,1.8,11.7,0,,103,9.9,,1017.6,
2016-02-26,6.4,-0.4,13.8,0,,39,4.2,,1011.9,
2016-02-27,4.8,2.2,5.5,4.4,,65,8.7,,1017.1,
2016-02-28,6.7,4,8.3,0.1,,51,7.4,,1024.8,
2016-02-29,9.7,6.7,14.4,0,,51,8.7,,1020.3,
2016-03-01,12.4,8.3,18.1,1.3,,256,8.1,,1011.2,
2016-03-02,10.3,2.3,16.4,0,,245,8.9,,1009,
2016-03-03,8.3,-0.7,16.2,0,,50,7.9,,1003.4,
2016-03-04,6.6,5.8,10.2,14.6,,61,15.9,,999.8,
2016-03-05,7.7,4.6,12.9,2.6,,241,7.2,,1009.6,
2016-03-06,8.9,0.1,17.9,0,,,5.3,,1009.4,
2016-03-07,13.1,3.7,21.4,0,,72,7.5,,1005.8,
2016-03-08,13.1,8.3,18,0,,243,7.8,,1009.2,
2016-03-09,9.3,4.6,11.1,6.2,,46,11.7,,1012.1,
2016-03-10,9.2,7.8,12.6,1,,57,22.5,,1007.7,
2016-03-11,5.9,5.3,8.9,6.4,,52,16.5,,1014.9,
2016-03-12,5.9,4.7,8.3,2,,57,9,,1022.3,
2016-03-13,7.1,1.7,9.3,0,,57,10.7,,1022.2,
2016-03-14,4.8,1.8,9.5,0,,70,16.7,,1022.5,
2016-03-15,5.2,2.6,7.3,0,,227,5.9,,1021.5,
2016-03-16,3.9,2.1,7.4,0,,67,8.3,,1029.4,
2016-03-17,5.8,-5.2,12.6,0,,260,9.3,,1026.6,
2016-03-18,8.6,0.5,14.8,0,,242,12.2,,1014.6,
2016-03-19,4.5,-0.3,10.4,0,,82,9.9,,1012.1,
2016-03-20,5.7,-1.2,10.7,0.2,,,6.8,,1018.3,
2016-03-21,9.6,-2.5,17.7,0,,246,9,,1013.6,
2016-03-22,6.7,4.1,13.6,4.2,,1,6,,1009.9,
2016-03-23,6.6,2.5,7.4,10.8,,,,,,
2016-03-24,5.6,4.6,7.4,13.6,,85,6.3,,999.4,
2016-03-25,4.9,2.8,7.8,3.6,,77,9.6,,1013.6,
2016-03-26,6.3,-2.3,11.6,0,,258,6.5,,1017.8,
2016-03-27,7,-0.9,12.3,0,,,,,,
2016-03-28,9.3,0.9,14.6,1.2,,259,6.4,,1017,
2016-03-29,10.7,1.4,15.4,0.2,,236,6.2,,1014.8,
2016-03-30,14.2,4,20.9,0,,241,6,,1018.8,
2016-03-31,16.3,3.7,23.4,0,,238,7.4,,1018.4,
2016-04-01,18.1,5,25.7,0,,238,8.7,,1014.4,
2016-04-02,9.7,6.9,19.2,0,,92,14.2,,1021.5,
2016-04-03,9.7,1.4,17.1,0,,72,6,,1025.2,
2016-04-04,14,0.6,22.5,0,,267,6.5,,1016.8,
2016-04-05,18.1,5.1,26,0,,245,5.9,,1011.3,
2016-04-06,19.9,8,27.7,0,,251,5.4,,1009.5,
2016-04-07,19.9,7.7,28.9,0,,78,4,,1010.5,
2016-04-08,14.1,9.6,20.5,0.6,,71,10.2,,1008,
2016-04-09,14.3,8.2,21.3,0.4,,119,8,,1001.3,
2016-04-10,15.1,8.4,20,0,,58,5.7,,1001.9,
2016-04-11,14.1,12.7,15.4,8.2,,270,6.3,,1005,
2016-04-12,15.7,12.2,20.7,1.4,,207,3.9,,1011.3,
2016-04-13,17.7,6.8,24.8,0.2,,265,8.7,,1010.2,
2016-04-14,16.1,9.8,20.4,1.6,,244,7.1,,1004.8,
2016-04-15,15.9,10.5,22.4,0,,263,12.2,,1008.2,
2016-04-16,15.7,3.4,23.9,0,,249,6,,1015.9,
2016-04-17,19.6,6.3,27.2,0,,267,7,,1015.1,
2016-04-18,21.7,8.9,30.2,0,,253,7.2,,1014.7,
2016-04-19,18.1,13.8,21.7,0,,58,10.2,,1013.6,
2016-04-20,10.2,8.2,16.4,27.4,,79,10.1,,1015.2,
2016-04-21,11.9,3.3,18.1,0,,249,6.6,,1024.8,
2016-04-22,14.3,1,20.9,0,,252,5.9,,1018,
2016-04-23,15,6.2,21.3,0,,62,5.9,,1009,
2016-04-24,11.8,8.4,14.9,4.4,,61,7.4,,999.7,
2016-04-25,11.4,10.3,13,12.2,,1,5.7,,998.8,
2016-04-26,8.2,4.1,11.2,3.4,,231,6,,1005.2,
2016-04-27,11.2,2.8,17.1,0,,,4.1,,1013.6,
2016-04-28,14.7,1.7,21.9,0,,278,5.3,,1015.7,
2016-04-29,14.4,7,22.5,4.8,,65,8.4,,1017.4,
2016-04-30,12.3,5.9,18.6,0,,60,6.6,,1019.3,
2016-05-01,14.2,3.5,21.6,0,,55,6.5,,1019.3,
2016-05-02,14.2,5.3,19.6,0,,71,10.1,,1017.4,
2016-05-03,11.3,9.9,15.4,20.4,,52,14,,1009.5,
2016-05-04,11.1,9.4,13.6,17,,24,7.7,,1008.7,
2016-05-05,12.8,9.3,18.4,7.4,,345,6.5,,1013.6,
2016-05-06,13.5,6.5,20.5,5.8,,301,5.1,,1015.3,
2016-05-07,13.2,4.5,21.5,0.2,,258,6.6,,1014.6,
2016-05-08,14,8.2,20.3,14,,53,5.1,,1017.4,
2016-05-09,13.5,8.6,17.4,0,,61,7.7,,1020.8,
2016-05-10,14.4,9.2,20.3,0,,46,4.5,,1019.7,
2016-05-11,16.1,5.5,22.9,0,,275,4.4,,1014.1,
2016-05-12,17.3,9.3,22.3,0.2,,6,3.6,,1006,
2016-05-13,18.9,14.7,24.5,0.6,,290,8.9,,999.8,
2016-05-14,17.5,10.2,23.9,1,,254,9.9,,1003.7,
2016-05-15,18.4,12,25,0,,249,9.5,,1006.7,
2016-05-16,14.2,11.9,19.5,4,,260,9.4,,1012.3,
2016-05-17,12.2,9.3,17.3,2.8,,232,6.5,,1015.5,
2016-05-18,12.4,3.2,18.9,0,,299,6.2,,1014.9,
