date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2019-03-09,15.1,8.2,20.2,,,254,11.6,47,1018.5,
2019-03-10,14.6,9.7,20.2,,,252,14.3,59.3,1014.3,
2019-03-11,14.6,9.6,20,,,284,11.5,40,1009.5,
2019-03-12,5,2,7.6,,,48,11,47,1016.9,
2019-03-13,4.5,0.5,9.3,,,70,5.2,22,1020.5,
2019-03-14,5.8,0.7,11.2,,,99,5.3,22,1014.1,
2019-03-15,8.6,4.2,13.6,,,260,7.6,27.8,1010,
2019-03-16,10.2,3.2,17.7,,,275,12.4,50,1009.5,
2019-03-17,11.6,4.1,19.5,,,216,6.1,25,1015.4,
2019-03-18,14.1,3.7,24.7,,,70,5.1,18,1013.6,
2019-03-19,11.9,6.7,17.5,,,51,16.9,43,1017.8,
2019-03-20,10.2,5.6,14.2,,,71,14.4,36,1028,
2019-03-21,9.6,7.2,13.2,,,25,8,25,1033.7,
2019-03-22,10.6,3,17.5,,,269,6.5,25,1030.2,
2019-03-23,10.4,3.2,15.7,,,82,6.8,25,1025.9,
2019-03-24,9.5,-0.2,17.5,,,247,7.8,32,1022.9,
2019-03-25,12.9,3,22.1,,,229,6.6,29.6,1012.4,
2019-03-26,8.5,6,14,,,64,10.7,36,1015.7,
2019-03-27,8.5,4,14.5,,,314,9,40,1023.5,
2019-03-28,6.5,-0.7,12.5,,,122,6.2,25,1030.2,
2019-03-29,7.4,3,11.5,,,69,10.8,40,1029.8,
2019-03-30,9.2,2.5,16.2,,,353,6.7,29,1026.1,
2019-03-31,,,,,,,,,,
2019-04-01,13.1,3.5,22,,,32,10.1,43,1016.9,
2019-04-02,10.5,8.5,12.6,,,62,17.4,44.5,1024,
2019-04-03,7.6,0.5,13.5,,,83,9.9,40,1023,
2019-04-04,7.9,1.2,14,,,88,11.1,29,1019.3,
2019-04-05,9.2,2.5,17.7,,,82,14.4,40,1016.3,
2019-04-06,9.5,6.1,14,,,77,16.5,40,1015.7,
2019-04-07,10.1,4,16,,,66,8.1,22.2,1012.6,
2019-04-08,10.5,8.7,12.5,,,39,10,32,1008,
2019-04-09,12.1,9.1,15.7,,,49,12.6,40,1005.3,
2019-04-10,11.9,7.6,16.2,,,78,5.5,22,1006.8,
2019-04-11,10.7,8.7,12.6,,,57,7.1,25,1008.7,
2019-04-12,11,9.5,13.2,,,77,11.7,36,1013.3,
2019-04-13,8.2,7,9.6,,,58,15,36,1015.4,
2019-04-14,9.3,7.7,11.5,,,49,9.7,29,1015.8,
2019-04-15,9.2,6.7,12,,,61,7.1,32,1019.2,
2019-04-16,10.2,5.7,16.7,,,279,8.9,36,1018.7,
2019-04-17,7.9,2.2,14,,,72,8.2,32,1019.7,
2019-04-18,9.5,8,11.7,,,24,8.6,36,1026.3,
2019-04-19,10,5.7,16.2,,,334,9.3,47,1026.1,
2019-04-20,9.6,4.2,14.7,,,6,8.9,36,1028.6,
2019-04-21,11.2,4,17.2,,,256,7.7,32,1024.6,
2019-04-22,11.2,7.2,16,,,91,12.1,36,1023.4,
2019-04-23,10.2,3.5,15.7,,,85,12.5,36,1027,
2019-04-24,12.4,8.2,18.2,,,69,12,29.6,1026.5,
2019-04-25,13.4,6.7,22,,,71,9,25,1025.1,
2019-04-26,15.4,6.5,24.1,,,84,5.8,16.7,1020.7,
2019-04-27,17.1,8.5,25.7,,,91,7.2,32,1014.3,
2019-04-28,17.1,13.7,20.5,,,246,14.6,43,1011.4,
2019-04-29,15.5,8.6,21.7,,,224,6.5,25,1012,
2019-04-30,15.5,11.2,21.6,,,29,8.4,61,1008,
2019-05-01,14.2,10,18.2,,,250,16.1,50,1006.5,
2019-05-02,16,11.5,21.2,,,263,7,32,1008.6,
2019-05-03,16.7,8.2,24,,,248,6.3,25.9,1010.3,
2019-05-04,17.3,9.2,24,,,41,6.6,36,1008.8,
2019-05-05,17,9.7,22.6,,,131,9,29,1005.2,
2019-05-06,16.3,12.6,20.7,,,237,7.7,29,1003.8,
2019-05-07,10.2,8.6,12.6,,,259,8.1,29.6,1008.1,
2019-05-08,11.1,7,15.5,,,359,5.3,18.5,1016.1,
2019-05-09,13.5,7.2,18.2,,,132,5.8,29,1013,
2019-05-10,13.1,10.7,18.7,,,299,4.4,22,1008.8,
2019-05-11,14.2,9.6,20.6,,,72,4.4,18,1014.4,
2019-05-12,16.7,10,23,,,68,9.3,29,1019,
2019-05-13,15.5,10.6,21.5,,,89,12,32,1021.2,
2019-05-14,14.6,13.2,16.2,,,75,11.6,33.3,1018.1,
2019-05-15,15.6,13.2,18.2,,,78,10.1,33.3,1013.5,
2019-05-16,15.9,13.2,19.7,,,59,9.9,32,1013.1,
2019-05-17,16.3,13.1,21.6,,,0,5.4,18.5,1012.8,
2019-05-18,18.8,14.5,26,,,286,6.5,22,1009.9,
2019-05-19,20.4,13.2,27,,,127,5.6,20.4,1009.7,
2019-05-20,20.6,15.5,26.6,,,143,9.5,58,1008,
2019-05-21,18.5,13.5,23.2,,,239,8.4,36,1011.8,
2019-05-22,18.8,12,24.5,,,251,8.3,36,1012.8,
2019-05-23,19.8,15.2,24.1,,,257,9.5,32,1011.4,
2019-05-24,17.1,13.7,23.2,,,271,5.6,25,1009.7,
2019-05-25,18,14.5,23.2,,,254,5.9,29,1011.3,
2019-05-26,19.9,12.6,26.2,,,201,4.7,22,1015.9,
2019-05-27,20.8,13.7,27.5,,,98,6.9,25,1016.4,
2019-05-28,20.6,13.2,27.7,,,93,10.5,32,1012.2,
2019-05-29,21.2,15.7,28,,,349,5.6,29,1010.6,
2019-05-30,22,17,27,,,304,7.6,47,1016,
2019-05-31,19.9,16.7,24.7,,,130,6.8,32,1018,
2019-06-01,19.2,15.7,23.5,,,217,4.7,29,1017.4,
2019-06-02,20.6,14.7,25.7,,,37,5.5,22,1016.8,
2019-06-03,20,17.2,24.5,,,53,8.3,32,1014.1,
2019-06-04,18.5,15.5,23,,,68,8,29,1013.7,
2019-06-05,19.7,15,24.7,,,52,7.6,29,1014,
2019-06-06,20.9,15.5,26,,,70,5.1,18,1015.3,
2019-06-07,22.6,16.2,28.5,,,292,5.7,22,1017.7,
2019-06-08,23.3,17.1,29.7,,,352,5.3,22.2,1018.3,
2019-06-09,23.5,18,28.2,,,42,9.6,32,1020.2,
2019-06-10,22.8,17.7,29.2,,,8,9.6,40,1017.3,
2019-06-11,21.7,18.2,26.2,,,353,8.3,32,1013.4,
2019-06-12,24.4,18.7,31.1,,,4,7.3,25,1014,
2019-06-13,24.8,18.5,32.2,,,333,5.3,25,1015.9,
2019-06-14,24.9,18.1,31,,,23,7.6,25,1017.7,
2019-06-15,24.6,20.2,31.2,,,2,7.4,29,1016.8,
2019-06-16,24.9,19,31.2,,,342,6,22,1014.1,
2019-06-17,25.6,18.6,32.1,,,16,6.6,32,1014.3,
2019-06-18,25.2,20.2,30.5,,,33,9.2,29,1016.2,
2019-06-19,24.9,19.5,30.2,,,64,8.2,25,1015,
2019-06-20,23.1,18,31.5,,,357,6.5,36,1013.5,
2019-06-21,23.9,17,30.7,,,340,4.2,18,1014.5,
2019-06-22,24.8,17.9,31.6,,,295,4.1,18,1016,
2019-06-23,25.9,19.5,32.2,,,62,5.3,20.4,1015.4,
2019-06-24,25.2,20.2,30.7,,,27,10.9,47,1016.5,
2019-06-25,23.7,19.7,32,,,358,10,40,1021.1,
2019-06-26,25.4,20.1,30.5,,,37,12.1,36,1023.5,
2019-06-27,26.4,17.7,33.6,,,293,7.4,29,1017.1,
2019-06-28,22.9,18.7,26.6,,,68,10.4,36,1013.2,
2019-06-29,21.2,16.5,26,,,341,7.3,25,1018.3,
2019-06-30,23.1,15,29.5,,,298,6.6,25,1020.4,
2019-07-01,26.4,17.7,33.2,,,275,6,24.1,1018.6,
2019-07-02,27.8,19.2,36,,,247,5.3,22.2,1014,
2019-07-03,25.1,18.7,33.2,,,61,9.1,54,1014,
2019-07-04,23.5,17.7,29.5,,,66,7.1,24.1,1018.5,
2019-07-05,22.2,18.5,27.4,,,74,5.8,40,1016.1,
2019-07-06,24.2,18,31,,,301,5.6,22,1012.7,
2019-07-07,25.3,17.2,32.7,,,268,6.1,25,1009.8,
2019-07-08,22.3,18.2,27,,,202,7.4,40,1009.3,
2019-07-09,19.8,15.7,24.6,,,19,6.4,18.5,1013.9,
2019-07-10,20,15.7,24.5,,,297,6.8,32,1011.4,
2019-07-11,18.6,12.5,24.2,,,323,6,29,1011.9,
2019-07-12,18.1,12.6,24,,,349,6.6,36,1013,
2019-07-13,20.3,13.7,27.2,,,76,5.1,25,1011.7,
2019-07-14,17.2,15,21.1,,,341,5.4,20.4,1008.8,
2019-07-15,17.3,12,24,,,135,5.2,32,1010.2,
2019-07-16,19.3,14,24.7,,,352,5.1,25,1012.2,
2019-07-17,21.5,14.6,28.5,,,298,5.2,18.5,1010.9,
2019-07-18,22,16.7,27.7,,,59,7.2,29,1012.7,
2019-07-19,22.1,15.5,30.2,,,51,5.9,29,1016.6,
2019-07-20,23.1,17,30,,,335,4.7,29,1019,
2019-07-21,24.5,17.1,32.2,,,14,4.1,14,1019.4,
2019-07-22,24.8,17.5,33,,,7,5.2,29,1018.6,
2019-07-23,21.8,19,26,,,41,7.4,29,1017.1,
2019-07-24,22.2,17.5,27.7,,,351,5.3,29,1016.4,
2019-07-25,23.2,16.6,28.6,,,98,4.1,22,1017.8,
2019-07-26,24.2,17.5,31.6,,,132,5,22,1013.8,
2019-07-27,25.8,17.7,33.5,,,103,5.4,22,1008.7,
2019-07-28,25.3,17.6,33,,,109,10.4,32,1008.5,
2019-07-29,21.3,18.2,24.6,,,101,7.3,25,1006.4,
2019-07-30,23.6,16.7,30.5,,,290,4.4,18,1007.2,
2019-07-31,26.4,19.2,33.5,,,330,4.8,29,1009.1,
2019-08-01,23.8,20,27.7,,,50,7.6,32,1013,
2019-08-02,23.9,17.1,31.2,,,357,4.3,18.5,1012.4,
2019-08-03,23.5,19.7,29.6,,,46,8.6,43,1006.4,
2019-08-04,19.5,16.2,25.7,,,155,5.5,32,1010.6,
2019-08-05,21.2,13.1,28.5,,,323,5.3,22,1015.5,
2019-08-06,22.4,14.7,30.1,,,337,4.6,18.5,1016.7,
2019-08-07,24.1,15.2,32.2,,,205,5.4,25,1016,
2019-08-08,25.9,16.6,34.6,,,139,4.8,22,1013.5,
2019-08-09,24.5,18.2,31.5,,,34,5.9,25,1013.5,
2019-08-10,26.3,20.1,32.5,,,66,6.3,22.2,1016.2,
2019-08-11,26.3,17.5,34,,,122,4.4,18,1017.6,
2019-08-12,26.9,17.6,34.5,,,88,5.7,25,1017.5,
2019-08-13,26.2,17.6,33.7,,,101,8.1,25,1015.5,
2019-08-14,25.1,16,33.1,,,35,4.7,18,1011.3,
2019-08-15,22.9,19.7,27.2,,,112,10,36,1011.3,
2019-08-16,20.8,17.1,25.7,,,95,8.6,29,1015.2,
2019-08-17,21.6,17.5,27.5,,,349,4.5,22,1016.3,
2019-08-18,22,12.5,29.7,,,333,4.8,22,1017.3,
2019-08-19,23.7,15.5,31.2,,,38,5.6,22,1018.8,
2019-08-20,24.1,14.7,32.2,,,47,4.5,18,1021.1,
2019-08-21,24.8,16.6,33.2,,,18,5.2,22.2,1020.2,
2019-08-22,26.5,20.7,33.1,,,35,9.5,32,1020.7,
2019-08-23,25.8,17.6,32.7,,,33,7.1,27.8,1022.6,
2019-08-24,26.4,19.5,32.5,,,36,9.6,32,1022.1,
2019-08-25,26.5,18.5,34.5,,,41,11.6,47,1020.3,
2019-08-26,26.9,21.2,34.2,,,66,10.2,29.6,1021.3,
2019-08-27,26.2,18.2,33.6,,,43,6.5,27.8,1021.2,
2019-08-28,25.7,18.2,33.1,,,59,6.9,25,1021.4,
2019-08-29,24.3,17.2,32.6,,,50,5.3,22,1020,
2019-08-30,24.2,16.2,31.6,,,65,6.3,22.2,1019.5,
2019-08-31,23,14.7,30.5,,,64,8.1,32,1019.5,
2019-09-01,22.5,13,31.7,,,28,4.7,22,1016.3,
2019-09-02,23.4,13.2,32.6,,,80,4.4,22,1015.8,
2019-09-03,23.6,15.7,32.5,,,84,3.9,22,1016.1,
2019-09-04,21.5,18.5,25.5,,,71,13.2,36,1017.7,
2019-09-05,18.8,15,24.2,,,76,7.4,32,1017.6,
2019-09-06,20.1,13.1,27.5,,,54,6.8,25,1018.1,
2019-09-07,21.6,15,28.5,,,43,7.9,29,1019.3,
2019-09-08,21.5,14.1,28.7,,,70,8.6,32,1020.1,
2019-09-09,20.8,13.2,28.1,,,68,9.1,33.3,1019.4,
2019-09-10,21,14.2,27.2,,,55,9.1,29.6,1019.1,
2019-09-11,20.8,14.1,28,,,40,8.8,32,1022.7,
2019-09-12,20.7,14.2,28.2,,,21,8.9,27.8,1025,
2019-09-13,21.4,14.2,29.7,,,10,6.5,32,1026,
2019-09-14,20.4,12,29.2,,,36,7.9,36,1025,
2019-09-15,20.1,14.5,25.7,,,64,10,29.6,1026.8,
2019-09-16,20,11.6,29.5,,,247,5.9,22.2,1018.2,
2019-09-17,21.2,11.1,30.5,,,302,4.4,29,1013.2,
2019-09-18,19.9,15,27,,,287,7.4,40,1014,
2019-09-19,16.4,12.6,21.5,,,60,10.5,25,1021.9,
2019-09-20,15.6,13.2,19.5,,,33,8.7,29,1022.8,
2019-09-21,13,6.2,19.5,,,355,4.5,22,1027.5,
2019-09-22,14.1,5.2,23.2,,,243,4.9,18.5,1023.5,
2019-09-23,15.9,6.7,24.7,,,324,3.2,18,1016.4,
2019-09-24,16.7,14.7,18.1,,,47,7.8,25,1014.4,
2019-09-25,17.3,15.2,20.1,,,53,9,22,1014.7,
2019-09-26,18,14.2,23.3,,,37,4.2,14.8,1012.8,
2019-09-27,17,12.7,22.6,,,312,5.9,22,1015.5,
2019-09-28,17,10.5,26.1,,,271,3.6,22,1019.6,
2019-09-29,18.8,10.7,27.6,,,224,4.2,18,1015.8,
2019-09-30,20.5,11.5,28.7,,,263,6.7,32,1010.8,
2019-10-01,20.4,13.7,27.1,,,205,6.4,22.2,1013,
2019-10-02,19.2,11.2,29.1,,,48,4.8,16.7,1010.9,
2019-10-03,20.3,13.6,28.5,,,174,5.3,36,1006.5,
2019-10-04,11.5,8.7,19.6,,,80,12,29,1012.3,
2019-10-05,10.6,8.5,13.1,,,276,5.3,18,1011.9,
2019-10-06,11.5,7.6,16.1,,,272,4.6,29,1012,
2019-10-07,9.2,7,11.5,,,73,10.9,25,1017.4,
2019-10-08,9.1,5.7,14.7,,,49,6.7,22,1024.6,
2019-10-09,11.1,3.2,20.7,,,276,3.6,25,1022.4,
2019-10-10,14.9,7,25,,,249,6.2,29,1016.2,
2019-10-11,16.2,11,21.5,,,329,4.7,22,1022.8,
2019-10-12,13.3,5.6,23,,,278,4.5,22,1026.4,
2019-10-13,15.1,6.5,26,,,238,4.6,22,1024.4,
2019-10-14,15.3,7.5,25.7,,,9,3.1,11.1,1023.3,
2019-10-15,13,8,20.7,,,33,6.4,18.5,1020.9,
2019-10-16,13.3,9.5,20.2,,,37,6.8,22,1019.9,
2019-10-17,12.7,8.6,19.2,,,30,4.3,14,1020.4,
2019-10-18,12.6,7.1,21.2,,,55,3.8,11.1,1020.3,
2019-10-19,13.8,7,23.6,,,37,3.8,14.8,1020.3,
2019-10-20,14.1,10.2,22.7,,,29,5.7,14.8,1022.5,
2019-10-21,14,8.1,22.2,,,27,4.9,13,1024.1,
2019-10-22,12.4,9.2,18.2,,,24,5.9,14.8,1025.6,
2019-10-23,13,7.5,22.2,,,38,4.2,14,1024.6,
2019-10-24,12.2,11,16.1,,,47,6.3,14.8,1022.6,
2019-10-25,12.9,10.6,18.7,,,54,5.4,14.8,1021.8,
2019-10-26,12.3,8,18.5,,,50,4.2,14,1025.2,
2019-10-27,10.5,6.2,19,,,159,3.2,14,1021.9,
2019-10-28,9,3.7,17.1,,,33,2.9,13,1016.9,
2019-10-29,10.5,7,14.2,,,57,6.3,18,1018.9,
2019-10-30,9,7,11,,,60,11.6,29.6,1024.7,
2019-10-31,5.7,3.7,6.7,,,54,11.2,31.5,1027.7,
2019-11-01,5.1,0.5,9.2,,,42,5.5,18.5,1027.7,
2019-11-02,6.1,-0.7,12,,,19,5.1,14,1021.7,
2019-11-03,10.3,5,17.7,,,69,2.9,11.1,1013.4,
2019-11-04,15.1,7.1,24.2,,,211,7,36,1006.6,
2019-11-05,15.2,9.5,21.5,,,249,7.8,29,1009.5,
2019-11-06,14.3,5.7,24.2,,,273,5.6,25,1008.3,
2019-11-07,14.1,9,20.5,,,243,3.7,14.8,1010.2,
2019-11-08,14.4,9.6,20.1,,,43,8.6,32,1013.2,
2019-11-09,13.6,7.6,22.2,,,3,2.9,14,1015.5,
2019-11-10,13.9,6.7,22.2,,,33,6.2,25,1013.1,
2019-11-11,12.4,6.5,19,,,236,6.5,22.2,1018.9,
2019-11-12,12.5,6.7,21.2,,,55,9.6,32,1019.2,
2019-11-13,15.2,13.1,18.2,,,71,13.4,32,1014.7,
2019-11-14,13.6,11.5,14.7,,,52,13.5,36,1013.8,
2019-11-15,11.1,9.5,12.2,,,59,7.4,33.3,1018.1,
2019-11-16,9.5,7.5,11.5,,,36,5.8,14,1023.8,
2019-11-17,12,9.5,13.7,,,65,10.7,29,1024.3,
2019-11-18,13,11,16.1,,,49,11.1,29.6,1021.8,
2019-11-19,13,10.5,15.5,,,12,3.6,14.8,1025.5,
2019-11-20,12.7,10.2,15,,,80,15.2,40,1023.6,
2019-11-21,8.4,4.5,10.2,,,62,17.7,48.2,1023.2,
2019-11-22,0.7,-1,4.1,,,51,20.7,47,1027.5,
2019-11-23,0.3,-1,1.3,,,52,9.6,27.8,1027.3,
2019-11-24,3.2,1.5,5,,,47,6.7,20.4,1024.6,
2019-11-25,6.8,5.2,9.6,,,45,10.7,29.6,1018.8,
2019-11-26,4.7,2.7,7,,,34,11.6,33.3,1016.1,
2019-11-27,4.8,2.6,7,,,222,5.6,18,1015.3,
2019-11-28,6.6,4.5,10.2,,,204,5.4,18,1011.8,
2019-11-29,8.7,5.7,10.7,,,259,9,32,1007.1,
2019-11-30,6.2,2.5,8.7,,,303,7.8,29,1013.5,
2019-12-01,2.6,-1.7,4.5,,,101,7.1,22.2,1027.3,
2019-12-02,1.2,-3.9,5.7,,,328,4.7,20.4,1024.6,
2019-12-03,2.6,-1.5,4.1,,,199,6.4,18.5,1023.8,
2019-12-04,-0.9,-4,3.6,,,88,4.7,18,1032.6,
2019-12-05,0.9,-2.5,6.1,,,242,7,22,1032.6,
2019-12-06,-0.8,-2.5,3.2,,,222,8.6,25.9,1027.2,
2019-12-07,-0.5,-3,3.2,,,260,6.7,18.5,1019,
2019-12-08,3.4,-0.2,11,,,242,4.2,11.1,1019.4,
2019-12-09,3.7,-1.4,12.6,,,237,5.3,18,1015.7,
2019-12-10,2.1,-2,8.7,,,16,5.9,18,1014.8,
2019-12-11,4.3,2.5,5.6,,,57,12.2,40,1020.1,
2019-12-12,4.5,3.7,5.2,,,53,14.1,33.3,1014.2,
2019-12-13,4.4,3.2,6.5,,,56,9.6,27.8,1005.7,
2019-12-14,7.1,5.2,9.7,,,31,7,22.2,1002.7,
2019-12-15,7.8,3,12.2,,,228,8.3,25,1017.6,
2019-12-16,6.2,-0.5,14,,,235,6.3,22,1024,
2019-12-17,7.3,0,17.1,,,237,6.6,25,1023.7,
2019-12-18,9.8,6.2,15.7,,,239,9.9,29,1023.9,
2019-12-19,6.4,0.6,13,,,359,5.4,14,1027.9,
2019-12-20,4.4,3,5.5,,,16,6.6,18,1021.1,
2019-12-21,5.1,1.5,10.2,,,239,4.7,14.8,1010.6,
2019-12-22,9.5,3.6,16.5,,,177,5.1,25,999.6,
2019-12-23,10.3,6.2,13,,,228,8.1,29,992.7,
2019-12-24,5.1,1.7,7.5,,,268,4.3,20.4,1002.5,
2019-12-25,5.8,1.7,9.2,,,277,4.6,14,1008.6,
2019-12-26,6,4,9.2,,,311,4.4,18,1015,
2019-12-27,4.3,1,8.5,,,247,5.5,18,1018.7,
2019-12-28,1.7,0.2,4.5,,,257,5.3,25,1021.6,
2019-12-29,1.2,0.2,3,,,30,5.8,22,1027.9,
2019-12-30,0.9,-1.2,4,,,45,8.3,22,1035.1,
2019-12-31,0.3,-3.5,4,,,254,11,32,1027,
2020-01-01,2.8,-0.9,8.1,,,326,9.2,29,1027.6,
2020-01-02,0,-5.4,5.6,,,258,5.9,25,1032.6,
2020-01-03,1.2,-2.7,7.5,,,257,7.3,22.2,1026.3,
2020-01-04,1.5,-2.7,9.5,,,239,4.8,14,1018.6,
2020-01-05,1.2,-1.9,4.6,,,342,4.5,14,1018.8,
2020-01-06,1.1,-2.5,4,,,15,9.2,43,1028.9,
2020-01-07,-2.8,-6,2,,,349,5.8,22,1030.7,
2020-01-08,-2.5,-7.5,3.7,,,282,5.4,18,1033.3,
2020-01-09,0,-4.5,4.2,,,255,6.6,22,1028.8,
2020-01-10,3.8,-0.4,9,,,238,7.1,25,1024.1,
2020-01-11,3.3,-2.2,8.1,,,259,4.5,14,1024.5,
2020-01-12,4,-1,9,,,241,4.3,18,1031,
2020-01-13,2.1,-3.5,7.2,,,236,8.1,25,1028.4,
2020-01-14,-1.5,-4.7,6.6,,,356,3.3,13,1028,
2020-01-15,-2.2,-3.7,-0.4,,,85,4.1,14,1032.5,
2020-01-16,-1,-2.2,0.5,,,98,4.7,11.1,1033.2,
2020-01-17,-0.6,-1.5,0,,,20,6.4,22,1034.7,
2020-01-18,1,0,2.7,,,6,5.3,18,1032.5,
2020-01-19,1.6,0.5,3.1,,,14,6.2,18,1030.5,
2020-01-20,1,-3,4.5,,,9,4.9,25,1041.2,
2020-01-21,-0.5,-5.4,4.7,,,241,6.2,22,1041.6,
2020-01-22,1.3,-3,6.5,,,247,10,32,1028.6,
2020-01-23,2.4,-2.5,8.1,,,329,7.4,25,1029.8,
2020-01-24,0.1,-7.4,7.6,,,237,6.8,25,1031.8,
2020-01-25,2.6,-0.7,9.5,,,240,6.9,22,1023.8,
2020-01-26,2.8,-2.2,11,,,54,4.4,16.7,1024.5,
2020-01-27,3.1,-2.4,8.6,,,24,6.7,18.5,1019,
2020-01-28,6.9,4.6,11.1,,,245,8.1,25,1013.5,
2020-01-29,5.5,1.7,11.5,,,254,7.1,36,1007.9,
2020-01-30,3.5,-1.7,10,,,279,4.8,25,1015.3,
2020-01-31,4.1,-0.5,8.6,,,255,10.4,32,1015.1,
2020-02-01,8.7,1.6,17,,,230,7.1,25,1014.5,
2020-02-02,11.9,7.5,18.1,,,254,14.9,43,1013.5,
2020-02-03,13,8.5,17.5,,,259,15,50,1009.1,
2020-02-04,6.6,2.7,11,,,197,6.5,22.2,1005.7,
2020-02-05,4.6,0.7,6.2,,,326,15.2,68,996.4,
2020-02-06,0.6,-4,4.2,,,337,11.9,61,1015.9,
2020-02-07,-0.9,-4,3.6,,,247,9.5,36,1021.1,
2020-02-08,-3.6,-7.7,0.2,,,273,8.6,25,1032.6,
2020-02-09,-0.8,-5.5,4.6,,,249,6.5,22,1032.8,
2020-02-10,0.1,-7.5,6,,,206,5.8,20.4,1021.1,
2020-02-11,5.3,2,7.7,,,256,14.1,43,1008.2,
2020-02-12,6.8,4.2,11,,,271,14.7,43,1015.1,
2020-02-13,5.1,0.6,11.2,,,274,8.6,32,1023.7,
2020-02-14,2.6,-3.2,8.2,,,15,4.7,14.8,1020.6,
2020-02-15,6.7,4.5,10.7,,,43,6.1,29,1026.3,
2020-02-16,6,2,11.2,,,114,5,18,1034,
2020-02-17,5.4,-1.7,13.6,,,218,6,22.2,1028.2,
2020-02-18,6.8,-1.5,16,,,266,6.3,25,1020.6,
2020-02-19,8.2,6,10.5,,,58,7.7,25,1021.8,
2020-02-20,6,4,8,,,50,5.5,22,1020,
2020-02-21,5.9,0.6,9.5,,,296,6.3,25,1023.1,
2020-02-22,5.4,2.2,8.5,,,25,6.9,25,1028.3,
2020-02-23,6.7,2,12,,,242,10.7,32,1022.5,
2020-02-24,10.4,3,16.6,,,284,18.7,65,1011.7,
2020-02-25,6.1,-2.2,15.2,,,238,7.1,32,1015.8,
2020-02-26,10.1,2.2,18.7,,,239,7.7,29,1002.5,
2020-02-27,8.4,2.5,15.6,,,244,10.7,40,1001.4,
2020-02-28,4.4,0.1,9,,,227,6.2,25,1010.9,
2020-02-29,5.3,2.1,9.2,,,291,5.7,22,1018.2,
2020-03-01,5.2,-1.5,14,,,178,4.4,22,1017.8,
2020-03-02,7.7,1,17.2,,,354,6.6,36,1010.6,
2020-03-03,10.5,3.2,20.5,,,73,5.9,22,1008.9,
2020-03-04,11.7,4,19.1,,,112,8,29,1007.1,
2020-03-05,8.3,6.7,11.2,,,200,7.8,18.5,1009.1,
2020-03-06,9.3,5.6,14.6,,,171,5.9,22.2,1008.8,
2020-03-07,11.9,4,19.2,,,291,5.2,25,1010,
2020-03-08,10.2,6.5,13.2,,,65,8.9,29,1016,
2020-03-09,8.7,8,10,,,159,6,14,1014.9,
2020-03-10,9.9,7.7,13.1,,,248,8.6,25,1011,
2020-03-11,10.2,6.2,15.2,,,245,12.8,35.2,1016,
2020-03-12,12,3.7,19.2,,,213,6.9,25,1020.2,
2020-03-13,14.6,4.5,23.1,,,231,7.5,25.9,1013.4,
2020-03-14,9.6,5.6,15.6,,,127,9.4,25,1018.7,
2020-03-15,4.6,-1.2,8,,,64,17.9,54,1027.4,
2020-03-16,2.9,-4.5,9.6,,,315,5.3,18.5,1035.7,
2020-03-17,5.9,-0.7,14.2,,,234,8.3,29.6,1030,
2020-03-18,6.4,1,13,,,47,9.6,36,1029.9,
2020-03-19,8.7,-0.7,18.2,,,254,4.8,25,1026.8,
2020-03-20,12.8,4.2,19.7,,,3,5.8,18.5,1022.4,
2020-03-21,14.3,6.5,22.2,,,207,6.5,29,1015.9,
2020-03-22,5.7,2.7,8.2,,,72,19,40,1019.1,
2020-03-23,1.7,0.5,3,,,60,20.8,50,1025.6,
2020-03-24,2.1,-0.5,4.6,,,52,24,61,1028.8,
2020-03-25,4.8,1.5,8.5,,,56,19.8,50,1031.2,
2020-03-26,8.5,4.2,14,,,66,21,54,1027.2,
2020-03-27,10.9,6.5,16.7,,,47,15.3,47,1021.2,
2020-03-28,11.6,5.7,18.5,,,2,8,25,1014.6,
2020-03-29,,,,,,,,,,
2020-03-30,12.9,7,18.2,,,188,7.8,25,1010.8,
2020-03-31,2.9,1,6.5,,,74,20,47,1021.9,
2020-04-01,3.8,-0.5,7.5,,,77,11.6,36,1023.6,
2020-04-02,6.6,2,12.5,,,59,6.5,25,1018.8,
2020-04-03,7.6,-0.2,16.1,,,222,6.8,25.9,1015.9,
2020-04-04,9.2,3,15.7,,,70,10.4,36,1019.8,
2020-04-05,11.5,6,16,,,49,17.1,54,1026.6,
2020-04-06,9.3,3,15.7,,,56,15.6,50,1034.6,
2020-04-07,9.4,1.2,18,,,45,9.6,40,1035.8,
2020-04-08,10.8,2,19.2,,,20,4.7,22,1030.9,
2020-04-09,13.6,2.7,22.5,,,252,5.1,22,1022.6,
2020-04-10,16.6,8.7,24.1,,,261,7.7,40,1017.5,
2020-04-11,13.3,7.1,18.2,,,79,11.1,35.2,1023.2,
2020-04-12,11.8,3,20,,,103,6.5,25.9,1025.8,
2020-04-13,13.4,2.6,21.6,,,194,6.6,25.9,1018.2,
2020-04-14,14.2,5.1,22.1,,,248,11,42.6,1010.2,
2020-04-15,7.2,2.5,12,,,306,11.6,31.5,1022.5,
2020-04-16,11.1,3.2,18.2,,,258,9,35.2,1022.9,
2020-04-17,15.7,7,23.1,,,256,6.5,32,1014.7,
2020-04-18,15.9,6.1,24.5,,,152,4.8,29,1014.9,
2020-04-19,15.7,8,24,,,53,8.4,33.3,1013.3,
