sn_name,gal_mag,redshift
2014cs,16.08,0.053617

2014cp,14.24,0.016166

2014cr,13.708,0.019295

2014ck,15.9,0.005116

2014by,14.805,0.024794

2014ci,15.83,0.014526

2014cg,14.136,0.014913

2014bx,13.536,0.011552

2014cf,17.8,0.027321

2014da,12.657,0.014075

2014cd,13.907,0.020607

2014cc,14.26,0.022923

2014ce,13.165,0.011367

2014cj,15.67,0.02351

2014cb,15.4,0.033183

2014db,15.525,0.012752

2014de,17.88,0.05

2014cw,17.08,0.006

2014dd,15.046,0.023244

2014cy,12.283,0.005506

2014cz,14.401,0.026033

2014cx,12.006,0.005511

2014dc,13.728,0.023683

2014dg,13.591,0.004005

2014dh,18.1,0.0861

2014di,13.701,0.022443

2014dn,14.859,0.022302

2014dj,13.532,0.017706

2014dl,15.343,0.032966

2014dk,20.73,0.038

2014dm,14.405,0.033116

2014do,13.12,0.005528

2014dp,14.55,0.019463

2014ds,14.734,0.013689

2014dr,15.023,0.022876

2014dq,14.656,0.006025

MASTER632:J120451.50+265946.6,13.946,0.001898

2014dt,10.15,0.005225

2014du,14.711,0.032444

MASTER638:J011330.63+493634.9,16.95,0.018282

2014dw,13.087,0.008136

MASTER641:J210318.46-140351.7,16.8,0.025

MASTER644:J013254.75-013727.2,16.66,0.079598

2014ee,13.169,0.017374

2014eg,13.58,0.018501

2014dv,14.5,0.007169

2014ec,14.995,0.02232

2014ed,21.9,0.15

2014eb,14.436,0.015984

ASASSN-14lp,11.466,0.005056

2014ef,12.729,0.018896

2014ea,13.896,0.020997

2014dy,17.43,0.07327

2014dz,16.51,0.017622

2014dx,14.88

OGLE-2015-SN-001,17.76,0.057192

ASASSN-15ae,16.39,0.031201

ASASSN-15ab,14.34,0.017842

OGLE-2015-SN-007,16.53

OGLE-2015-SN-005,16.4

DES14C3tsg

LSQ15cl

OGLE-2015-SN-014,16.39

ASASSN-15al,17.37

2015B,12.199,0.013383

2015C,13.58,0.00969

LSQ15z

Gaia15aam,19.4

PS1-15g,13.85,0.014206

MASTEROTJ020844.29+481923.0

ASASSN-15bd,17.17,0.007946

ASASSN-15aj,12.98,0.010921

OGLE-2015-SN-013,18.1

DES14C3uje

PSNJ13522411+3941286,13.37,0.007222

2015A,13.554,0.023371

DES14C2vnf

LSQ15bi,16.93,0.036519

LSQ15cs,18.51,0.108852

ASASSN-15ak,15.25,0.015034

ASASSN-15ar,15.06,0.02882

LSQ15he,21.8817

LSQ15bo

OGLE-2015-SN-012

ASASSN-15bk,15.83,0.034277

LSQ15bv,16.71,0.068948

LSQ15ci,18.87,0.066399

LSQ15ck,16.14

Gaia15aap,16.93,0.040967

LSQ15bf,16.67,0.081479

2015W,16,0.013289

LSQ15bd,18.3,0.142568

2015E,16.83,0.041452

ASASSN-15as,19.5

OGLE-2015-SN-017

ASASSN-15az,16.82,0.028323

LSQ15gp,17.52,0.083257

OGLE-2015-SN-021,16.8

ASASSN-15ba,18.27,0.023132

LSQ15ex

iPTF15ak

ASASSN-15bb,15.04,0.015878

ASASSN-15bc,15.62,0.036715

Gaia15aaq,18.2,0.062488

CSS150117:104148-014721,20.5

OGLE-2015-SN-024,17.16

OGLE-2015-SN-030

CSS150118:133209+344127,19.01

2015D,13.04,0.011211

OGLE-2015-SN-029

Gaia15aav,20.3

CSS150119:125801+035333,21.3

ASASSN-15be,17.09,0.0219

ASASSN-15bf,16.57,0.048527

Gaia15aau,16.43,0.028723

LSQ15im,17.7,0.072938

PSNJ08294049+4346533,18.1,0.083957

PSNJ12393982+1124426,21.6

CSS150120:053013-165338

CSS150120:095828+411135,21.2

CSS150120:114305+375219

LSQ15ey,16.75,0.0384

LSQ15fg,17.87

PSNJ03581436+3541327

PSNJ09351328+5028219,18.33,0.066751

ASASSN-15cb,15.27,0.040038

ASASSN-15bm,15.54,0.042629

LSQ15gv,17.64,0.119129

ASASSN-15bo,18.7,0.036114

OGLE-2015-SN-035

CSS150123:025554+010011,22.9

PSNJ11105565+5322493,12.79,0.00955

PSNJ05521661+4650211

ASASSN-15bn

LSQ15hj,20.2

CSS150124:134701+092441,21.3

CSS150124:114309+192629,19.2

iPTF15f

iPTF15fd,20.1

ASASSN-15cd,15.62,0.034352

CSS150128:151522+170037,20.2

OGLE-2015-SN-043

Gaia15aay,17.78

iPTF15fy

PSNJ10491665-1938253,13.63,0.014026

iPTF15go,18.64

OGLE-2015-SN-052

OGLE-2015-SN-051,19.46

iPTF15gj,21.3

Gaia15abb,20.03

Gaia15abz,19.02,0.025089

Gaia15aba,16.04,0.045603

Gaia15abc,17.12,0.089431

MASTEROTJ081659.74+511233.7,21.7,0.044

Gaia15abd,15.03,0.027129

2015bh,12.764,0.006489

ASASSN-15cq,15.55,0.027276

MLS150209:081510+173959,21

CSS150209:135346+352954,21.4

iPTF15ht

Gaia15abu,23

CSS150210:085514-080940

iPTF15id,17.51,0.04377

iPTF15ic

2015H,13.066,0.01247

PSNJ11495885+2119018,14.068,0.026128

PSNJ08250876+5416365,18.19,0.099294

MLS150210:102122+110418,21.5317

Gaia15aby,17.87,0.078513

PSNJ12354442+1606366,17.39,0.070794

iPTF15iy,19.07,0.168251

MASTEROTJ072940.10+141425.5

PS15ip,15.13,0.012625

iPTF15jq

Gaia15ace,14.69,0.039421

LSQ15kp

MASTEROTJ071016.92+333946.8,15.85,0.02924

ASASSN-15cz,14.74,0.028767

PSNJ13471211-2422171,14.3,0.01991

LSQ15jn

ASASSN-15da,17.64

LSQ15lp,17.22

Gaia15acf,18.46

CSS150213:100134+453359,18.32,0.076371

PSNJ10234760+3348477,16.6,0.033893

2015U,14.66,0.01379

LSQ15lj,20.61,0.371477

2015bo,13.063,0.016766

2015bq,17.04,0.028178

iPTF15li

iPTF15lp,15.86,0.048849

ASASSN-15df,18.07,0.036305

ASASSN-15db,13.21,0.010998

LSQ15mc,18.44

PS15at,15.79,0.030995

PS15aw,18.17,0.0809

ASASSN-15dd,15.41,0.024374

LSQ15mj,15.99,0.02451

PS15br,21.6

ASASSN-15dc,17.67,0.041605

PSNJ19235601-5955321,12.67,0.013077

SNHiTS15bu

SNHiTS15bs,18.4,0.070158

OGLE-2015-SN-060,17.97

iPTF15nu,17.95,0.124065

ASASSN-15de,16.16,0.050448

SNHiTS15cf,19.37

PSNJ14002117+3854517,13.12,0.018171

SNHiTS15D

Gaia15ach,18.4632

SNHiTS15I,19.77

CSS150220:085109+443352,22.4

ASASSN-15dz,15.27,0.032216

MASTEROTJ100540.87+134751.1,16.92,0.070032

CSS150313:140757-120646

SNHiTS15P

SNHiTS15L,22.2

LSQ15rw,15.88,0.021328

SNHiTS15J,17.86,0.10848

PSNJ20580766-5147074,14.97,0.015667

LSQ15st

LSQ15uc

2015X,14.4,0.010717

SNHiTS15ad,16.66,0.055155

SNHiTS15al,19.51,0.202

ASASSN-15eb,14.34,0.016481

SNHiTS15be,18.83,0.1509

MASTEROTJ135329.90-421622.5

SNHiTS15aw,17.83,0.0663

ASASSN-15ed,15.68

PS15jz,14.93,0.035818

iPTF15th,22.1

2015F,11.39,0.004767

PS15ml,17.15,0.03286

PS15mb,18.59,0.028724

Gaia15ada,17.49,0.042298

iPTF15uo,21.4

Gaia15acz,17.73,0.017467

PSNJ08593491+4555343,14.68,0.028101

Gaia15adn,19.2

SMTJ13545988-2820020

iPTF15vo,21.7

Gaia15adh

SMTJ10310056-3658262,14.52,0.030441

PS15mt,19.14

PS15tt,20.3635

PSNJ02330480+3530396,15.659,0.045001

LSQ15xp,15.32,0.012261

LSQ15ach

iPTF15wk,20.225

2015bp,13.69,0.004068

iPTF15wh,20.7

PS15oh,19.2

iPTF15wb,15.29,0.030361

Gaia15adl,16.37,0.030531

CSS150322:121228+320954,20.7

ASASSN-15fi,15.42,0.017182

ASASSN-15fa,14.33,0.027408

PS15ou,16.48,0.0524

ASASSN-15fj,17.05

Gaia15adt,18.27,0.058647

MASTEROTJ054012.24-384842.1,16.2,0.035972

LSQ15abl,17.34

PS15ql,20.8484

iPTF15zr,20.446

PS15rs

PS15sv,18.26

2015G,11.923,0.00475

PS15si,19.12,0.0539

ASASSN-15fr,15.93,0.033436

CSS150325:140426+514417,20.8

2015bw,16.93,0.030234

ASASSN-15fs,15.37,0.02902

Gaia15aem,16.86,0.049928

PS15vg,20.6

PS15vl,19.6

iPTF15abw

PS15vi,19.1134

PS15wf,14.85,0.039768

iPTF15adu,18.5,0.146038

ASASSN-15fy

LSQ15aae,17.35

PS15xr,16.56,0.030568

ASASSN-15fz,13.85,0.017479

Gaia15aek,16.98

iPTF15aep,17.65,0.113009

ASASSN-15ga,12,0.006631

PS15yn

PS15yl,16.29,0.038842

LSQ15acf

PS15yo,17.87

LSQ15abm,19.41

iPTF15agq,18.3

PS15zh,17.2059

PS15zd

2015V,14.12,0.004566

PS15zf,18.7

LSQ15adm,17.1

ASASSN-15go,15.81,0.018923

PS15zq,18.12

PS15zn,17.28,0.05493

OGLE-2015-SN-090

ASASSN-15gr,15.78

2015R,15.418,0.023142

PS15aaa,14.18,0.01998

PS15abb,19.54

PS15abk,18.03

iPTF15afx,19.3

PS15abq,17.65,0.092598

ASASSN-15gw,14.41,0.019507

2015Y,14.12,0.008172

PS15abr,17.9,0.024943

iPTF15agv,21.5

ASASSN-15he,16.11,0.015881

iPTF15ahk,21.5

iPTF15ahf,21.5

PS15ade,21.3

CSS150413:141540+464138,21.7

ASASSN-15gz,16.28,0.034027

iPTF15akg,18.05,0.095002

ASASSN-15hc,16.79,0.030978

iPTF15ais

iPTF15aip,17.7

iPTF15aiq,20.3

PS15adh,17.52,0.102846

PS15ado

iPTF15akh,18.32,0.084085

iPTF15alq,17.14,0.033119

ASASSN-15hf,14.69,0.006178

iPTF15akt,21.1

iPTF15alj

ASASSN-15ho,15.66

iPTF15alb,18.18,0.123985

ASASSN-15hg,15.77,0.029771

iPTF15aky,19.16

ASASSN-15hh,14.16,0.023389

PS15aez,17.06,0.052749

CSS150423:131453+344213,15.09,0.05285

PS15afa,14.04,0.01536

ASASSN-15hs,13.73,0.009096

LSQ15aja

ASASSN-15hy

2015K,13.97,0.010187

MASTEROTJ074610.09-712224.9,16

ASASSN-15hx,17.47

ASASSN-15hz,16.73

2015J,0.0054

ASASSN-15ic

LSQ15alq,16.03,0.047099

iPTF15amt

PS15ahs,16.44

2015I,14.174,0.007565

PS15ahr,15.59

PS15aip,15.51,0.019477

Gaia15aeq,16.6

PS15aic,16.25,0.056133

ASASSN-15ih,15.84,0.0199

PS15aii,15.1,0.046589

iPTF15aov,19.14

iPTF15aow,16.93,0.07601

PS15aja,19.0577

ASASSN-15ir,14.68,0.012742

PS15ajh,18.3,0.03229

2015M,0.023

iPTF15aph,19.26

ASASSN-15ik,18.2

PS15ajp,18.68,0.045245

ASASSN-15il,16.79,0.023316

iPTF15aqi,18.99

iPTF15aps,17.1,0.118911

PSNJ18285823+2254106,14.25,0.013826

iPTF15asr,17.58,0.046846

ASASSN-15jf,19.3

ASASSN-15jl,18.17,0.034746

PS15aju,18.9

ASASSN-15ja,15.22,0.026321

PS15alr,17.36,0.110316

ASASSN-15jb,16.34,0.035661

Gaia15aez,19.1296

Gaia15aey

PS15akf,16.37,0.058624

ASASSN-15jg,17.99,0.0361

PSNJ16283836+3932552,12.943,0.0302

PS15akk,15.37,0.033933

Gaia15afe

ASASSN-15ji,16.06,0.055592

Gaia15afs,15.3,0.021565

iPTF15axz,14.78,0.024127

iPTF15auc,21.2

Gaia15afr,17.04

ASASSN-15jm,16.45

PSNJ16025128+4713292,14.44,0.020254

2015aa,20.3,0.18

ASASSN-15jo

PSNJ12040516+1404059,15.59,0.043924

ASASSN-15js,16.56,0.021059

ASASSN-15jp,13.91,0.009477

CSS150521:161030+240305,17.24,0.042656

ASASSN-15jt,16.17,0.022999

Gaia15afx,17.45,0.051956

CSS150524:231651+182833,15.14,0.043587

PS15ann,13.97,0.024347

iPTF15awr,15.66,0.04987

iPTF15awa,17.67,0.109863

iPTF15ban,15.77,0.0414

iPTF15axu,20.8101

iPTF15ayt,18.39,0.045715

ASASSN-15ke,16.32,0.045359

CSS150527:132613+394712,19.1

ASASSN-15kg,14.25,0.014257

iPTF15bab,17.42,0.108033

iPTF15bai

iPTF15bao,20.9

Gaia15agf,17.86

iPTF15bav,18.53,0.060726

Gaia15agd,17.23,0.030149

Gaia15agc,23

ASASSN-15kj,14.57,0.018453

Gaia15agm,17.03

PS15aph,21

Gaia15agj,16.22,0.04055

KSN-2015a,15.33,0.031889

PS15apv

PS15aqz,16.9,0.028626

ASASSN-15kk,12.74,0.009893

ASASSN-15kn,16.04,0.024734

iPTF15bdd,22.2

ASASSN-15kq,14.6,0.026755

PS15art

2015P,13.295,0.00797

iPTF15beh

ASASSN-15kp,15.01,0.017402

iPTF15bdw,20.4

PS15arx,19.2709

MASTEROTJ144326.01+572541.2,17.03,0.067965

ASASSN-15kx,15.68,0.018019

PSNJ14372160+3634018,13.67,0.014093

PS15asb

ASASSN-15la,14.73,0.027903

PS15asc,17.5,0.033049

PSNJ17162885+0625585,14.71,0.023416

ASASSN-15kz,15.26,0.008022

PSNJ19535968+4956078,15.18,0.025077

MASTEROTJ214018.02-070410.7,17.32,0.051806

iPTF15bfs,19.4

iPTF15bgy,22.7569

iPTF15bgs

MASTEROTJ222232.87-185224.3,14.09,0.023943

2015L,18.1

iPTF15bii

ASASSN-15lf,13.05,0.008382

ASASSN-15lg,15.54,0.020317

2015T,15.04,0.027092

ASASSN-15li,17.1

iPTF15biq,18.46,0.079107

PS15atx,17.01

iPTF15bjb

iPTF15biw,20.9146

iPTF15bje,20.5

2015Z,14.478,0.028935

2015Q,12.69,0.008031

ASASSN-15ln,15.64,0.015014

ASASSN-15lo,18.53

PS15avy,16.9

ASASSN-15lp,15,0.017686

ASASSN-15lu,16.44,0.035037

2015O,16.91

PS15axe,16.93,0.031098

PS15axw,18.63

PS15ayr,16.04

ASASSN-15lx,15.79,0.012625

PS15ays,18.71,0.040814

2015bs

MASTEROTJ114925.48-050713.8,14.62,0.005573

PS15baq

PS15bap

PS15bbn

2015ai,14.99,0.030701

PS15bdb,17.38,0.027148

PS15bdr,17.4,0.070962

ASASSN-15mc,13.98,0.013915

PS15bdv

2015bx,17.04,0.03324

2015N,15.14,0.018586

ASASSN-15mi,17,0.034446

ASASSN-15mf,15.8,0.026

PSNJ20150317-1959462,14.87,0.016285

PSNJ14403830+5330138,15.14,0.037726

ASASSN-15mg,16.9,0.042858

PSNJ17292918+7542390,12.38,0.00438

PSNJ22460504-1059484,12.69,0.00895

2015ab,13.75,0.013736

2015at,13.707,0.023572

PSNJ20435314+1230304,13.155,0.015513

2015aw,15.43,0.01962

PSNJ23342383+2727196,16.79,0.059538

ASASSN-15ml,16.09,0.018623

PSNJ02513304+3730434,16.81

PSNJ16020770+1753549,16.91,0.045295

ASASSN-15mj,16.51,0.034371

MASTEROTJ220443.74-331330.6,17.31,0.0591

ASASSN-15mm,16.44,0.021466

PS15bhj,18.18

PS15bhi,15.85,0.027689

PS15bhh

iPTF15bqt,17.62

ASASSN-15mp,17.14

ASASSN-15mq,16.71,0.024944

iPTF15bsn

ASASSN-15ms,17.32,0.044107

PS15bhm,18.2

ASASSN-15mx,17.8

PS15bhs,19.7711

PS15bif

ASASSN-15nh,15.51,0.054097

2015S,14.642

PS15bjg,16.34,0.069058

ASASSN-15ng,14.06,0.00984

ASASSN-15nn,15.64,0.022619

PS15bln,20.4

PS15blq,20.7516

SMTJ13494831-0658174,16.49,0.022062

2015ac,14.04,0.017068

2015ad,14.75,0.02415

PS15bom,19.3

iPTF15bvw,22.5

ASASSN-15no,18.85

PS15bpz,17.982

iPTF15bvx,19

iPTF15bwe,17.23

2015by,18.43,0.076293

iPTF15bwu,21.6817

ASASSN-15np,17.28,0.037688

2015ag,13.95,0.016197

ASASSN-15ns,14.72,0.030671

PS15bqc,15.38,0.023083

ASASSN-15nr,15.75,0.023206

2015ae,13.262,0.017244

iPTF15bxa

ASASSN-15nq,16.12,0.030418

2015ah,15.47,0.016128

ASASSN-15nx,18.92

PS15bqq,20.4

PS15bqk

2015af,14.394,0.014548

ASASSN-15od,15.15,0.017989

2015al,14.76,0.036525

PS15brr,17.28

PS15bsn,19.44,0.071456

PS15bsg,20.1693

PS15bsh,18.8968

DES15X1bw,22.7175

PS15bsq,14.8,0.034304

2015am,14.64,0.016702

AT2016dvr,18.16,0.068139

DES15S2it

DES15S2ar,19.93

PS15bsp,19.5

DES15E2bo

DES15C3bj

ASASSN-15oh,15.25,0.016835

PS15bst

DES15X3hm

PS15btz

DES15S1by,20.2

DES15X3hp,21.5039

DES15C3fx

DES15C2ir,16.98,0.059851

ASASSN-15ol,13.99,0.019777

OGLE15eo

ASASSN-15om,15.91,0.041719

OGLE15et,17.14

ASASSN-15on,18.87

DES15E2nk

DES15E2so

DES15E2ni,18.2,0.2263

MASTEROTJ233743.22-473039.3,12.59,0.011014

DES15E2uc

PSNJ01101191+3313536,17.26,0.018172

DES15S2og,24.1418

DES15S2nr

DES15X2asp,21.931

2015ak,13.48,0.01037

iPTF15ckb,17.57

DES15X3atu,20.1852

DES15X2asq,19.99

iPTF15cji,19.505

PSNJ22412689+3917220,14.76,0.017285

iPTF15cct,17.84

iPTF15cde,20.6422

iPTF15cpr,20.3

PSNJ21534826+1003249,15.45,0.027662

DES15C1atm,19.2

PSNJ02331624+1915252

iPTF15cdy

iPTF15cma

iPTF15cfw

DES15C2aty,18.8,0.148302

DES15E2atw,19.73,0.180321

DES15C2sj,16.67,0.070088

ASASSN-15os,17.94

DES15X3auw,19.81,0.047129

iPTF15cnq

ASASSN-15ou

iPTF15cpc

ASASSN-15ov,15.57,0.025451

LSQ15baf

ASASSN-15ox,17,0.046499

PS15bul,21.3235

PSNJ00275992+3045595,15.37,0.020971

OGLE15fy,16.3

DES15E1cwz

DES15C3axd

PS15bvb,17.19,0.017

DES15S2dye

DES15E2cwm

ASASSN-15oz,0.006928

DES15C2dyj

2015aj,14.9,0.017652

iPTF15cmu

iPTF15cqf,16.65

iPTF15cqe

iPTF15cno,19.8014

iPTF15cqq,18.74

PS15bvr

PS15bvx,16.99

MASTEROTJ221829.51-024708.5,22.2952

PS15bzz,17.36,0.080238

PS15bxo,21.722

PS15bvp,14.95,0.028076

CSS150918:002028-010341,16.45,0.064168

PSNJ22411479-2147421,15.42,0.01495

PS15bwd,20.6418

PSNJ23102264+0735202,14.162,0.03915

PS15bwi,19.1

iPTF15cqn,18.4055

ASASSN-15pe,14.4,0.03793

DES15E2dzb,19.1

iPTF15crv

iPTF15cvw,18.39

2015ap,14.33,0.011375

ASASSN-15pf,15.83,0.039354

OGLE15gg,17.52

ASASSN-15ph,16.74

iPTF15czg

DES15S2eak

DES15S1ebd,21.4

DES15S2eaq,19.17,0.06788

PSNJ23523718+1433092,14.76,0.026582

DES15C1eat

DES15C1ebn

DES15S2dyb

DES15C3edd

ASASSN-15pm,16.16,0.048784

ASASSN-15pn,17.96,0.038393

PS15cev,17.01,0.065612

DES15C2eap

ASASSN-15pl,15.96,0.016164

DES15S2eco,22.3

DES15X3dyu,22.0152

DES15X1ebs

ASASSN-15pp,14.425,0.023959

PS15cby,19.413

PSNJ02524671+4656470,14.544,0.028086

2015an,12.74,0.008166

ASASSN-15pr,16.64,0.033093

iPTF15cvp

iPTF15daa,18.6179

iPTF15dac,16.5

iPTF15cyo,16.04,0.029645

PS15cbm,16.97,0.05948

iPTF15dar,17.98

ASASSN-15ps

iPTF15cys,19.4

PSNJ22343424+0548478,14.45,0.027746

iPTF15czf

LSQ15bbb,16.49,0.036702

LSQ15bbj,18.19

iPTF15czu

iPTF15dab

DES15X1ith,19.75

DES15X3itc,20.513

2015aq,15.63,0.005504

DES15E1iuh

DES15X3kqv,20.13,0.158777

PS15ckb,21.2

PS15cel,19.3425

DES15X3flq,19.7

DES15C3efn,16.78,0.077687

ASASSN-15py,18.28,0.044743

AT2016dwu,15.38,0.014903

PSNJ10520833+3256394,12.197,0.005282

OGLE15jy,13.09

OGLE15lg,18.3

OGLE15kk,17.2

LSQ15bci,15.12,0.035628

LSQ15bco,16.86,0.038347

DES15E1kvp,18.8,0.419058

ASASSN-15qc,14.72,0.017649

DES15X3kxu,19.6,0.44544

DES15E2kvn,19.73

PS15cfn,18.9

PS15cej,18.02,0.049111

DES15X2kvt,21.9851

PS15ces,19.77

iPTF15dff

ASASSN-15rp

PS15cez,18.63

PSNJ01315945+3328458,14.09,0.014517

2015ay,16,0.014074

DES15S2lam,24.0055

iPTF15dfs

iPTF15dgu

ASASSN-15qh,13.58,0.010207

MASTEROTJ233328.09-015847.0,14.97,0.017355

MASTEROTJ041227.87+342902.0,16.25,0.021145

DES15C2kyh

2015ao,14.31,0.019133

PS15cgc,17.92,0.049409

PS15cge,17.24,0.085354

PS15cgi,16.38,0.078704

DES15E1lew

iPTF15dht,20.8805

ASASSN-15sb,15.43,0.022712

DES15E1kwg

ASASSN-15qz,15.52,0.021638

iPTF15dhn,19.1957

ASASSN-15qy,16.31

iPTF15dik

iPTF15dhx

ASASSN-15rb,17.24,0.033574

PS15cjr,15.03,0.022886

ASASSN-15re,15.57,0.030314

PS15cwj

PS15cwi,20

DES15C2lpp,19.49

MASTEROTJ080005.70+364436.4,15.93,0.03976

PS15cmq

DES15S2lot,21.6

DES15C3hav

DES15C3lvt,18.5

DES15C2lna,17.74,0.069468

CSS151015:014423+004024

DES15S1lrp

PS15cku,16.5

OGLE15ng

ASASSN-15rm,16.86,0.020768

MASTEROTJ103747.94-270507.2,12.925,0.01006

PS15cwb

ASASSN-15rq,17.56

PSNJ07111498+3110058,15.15,0.024804

iPTF15doo

OGLE15oa,17.37

iPTF15dmk

ASASSN-15rv,16.36

ASASSN-15rw

PS15coo,16.48,0.029725

PS15cox,16.04,0.029784

OGLE15om,16.8

DES15C3lza

OGLE15qk,18.8

DES15E1mar

DES15C1mat,17.16

PS15crs,15.11,0.02775

DES15S2mau,19.56,0.134265

DES15C3lyd

PS15crp,19.25

DES15S1lyi,22.1

DES15X1mbc,24.3,0.52

DES15S2max,20.4

iPTF15dnt,17.34

OGLE15pf,11.3,0.0248

2015bz,17.3926

iPTF15doh,16.56

2015ax,16.69,0.054221

ASASSN-15sf,17.88

DES15X2lxv,20.42,0.318257

DES15X2mei

DES15X3lya

DES15X2mey

CSS151031:104809+094237,15.26,0.031412

DES15X2lxw,20.0923

DES15S1mjm

DES15X2men

PS15csd,19.857

PSNJ022602.32+170340.8

PSNJ02004778+1641365,17.81

iPTF15dqf,20.822

MASTEROTJ110707.62-052244.0,15.79,0.0373

DES15E2mhy

DES15C3mgv

PS15ctg

PS15ctw,20.4336

DES15E2mhj

ASASSN-15sh

iPTF15dqr,19.7675

DES15E2mhi

DES15X2mku,20.5137

DES15X2mpm

iPTF15drk,17.18

iPTF15dql,19.6886

iPTF15dqv,18.6595

iPTF15dqz

DES15E2mhv

OGLE15sd

PSNJ21312375+4336312,16.6,0.018413

DES15E2mlf

PS15cvn,17.62,0.057689

ASASSN-15so,12.089,0.007132

iPTF15dsf,18.9848

PSNJ09100885+5003396,14.64,0.0343

CSS151109:032647-163538

CSS151109:101502+074830,18.34,0.028291

LSQ15bor,17.41

PSNJ08232660-0454545,14.49,0.022909

2015au,13.577,0.016365

ASASSN-15ss,15.58,0.035558

2015ar,13.06,0.017005

DES15S2mpl,20.8

DES15S2mpg,20.8

2015bv,17.86

OGLE15qz

DES15X3mpq,19.88

DES15C3mpk,19.93

iPTF15dul,20.2

LSQ15bon

DES15C1mqf,17.71

DES15C1mvy

OGLE15rc

OGLE15rb,15.96

OGLE15tt,15.7,0.0387

ASASSN-15ta

PS15cwo,16.37,0.027228

2015as,14.304,0.003645

OGLE15rw

2015bb,13.948,0.016349

2015av,14.72,0.022369

LSQ15bpd,18.48

AT2016dbm

PS15cwv,16.62,0.045134

PS15cwz,14.98,0.028993

PS15cwx,16.95,0.030361

DES15E1mvi

DES15X1mwg,21.1,0.577611

DES15S1mvv,23.5055

DES15S2mwz,21.9

DES15S1mya

DES15C1mvx

DES15S2mxe,23.1942

ASASSN-15sx,14.92,0.034814

DES15X2mzv

CSS151120:044526-190158

PSNJ09195286-6854419,13.48,0.011208

ASASSN-15tb,15.48,0.024614

DES15X3old,19.4,0.3122

PS15cyk,14.769,0.020539

PS15cyn,17.26

MASTEROTJ215050.94-702028.9,13.31,0.012335

PS15cym,17.5

PS15cyo,15.11,0.031808

2015ba,12.2,0.007948

DES15X1mzz

DES15S2myz

DES15X3mwb

PS15cyz,13.97,0.03382

DES15X1ney,22.7004

OGLE15vk,16.2

DES15C2nfs

DES15E1neh

DES15C1nfb,18.69

DES15E1nei,21.9,0.116863

DES15X3nad,18.43

DES15X3naa

ASASSN-15tf,15.87,0.035288

DES15X2nkz,21.4,0.458814

CSS151130:014258+273410,18

2015az,15.43,0.020117

DES15E2nlz

DES15C2njv

AT2016dsn,0.035615

DES15X2nkl,21.2345

PS15cze,16.21,0.039335

ASASSN-15ti,18.05

PS15dbd,15.84,0.046866

2015bc,15.43,0.03474

ASASSN-15tj,17.3,0.022265

ASASSN-15tm,16.92,0.016714

PS15dcw,17.28,0.08364

ASASSN-15ts,15.91,0.059978

2015be,13.28,0.008683

iPTF15erb,21.7

PSNJ12265018+1615496,15.73,0.045515

2015bd,13.77,0.018606

DES15S1nog

DES15X1noe

DES15C2npz

ASASSN-15tt,17

DES15C1nhv

ASASSN-15tu,14.59,0.012098

PS15dlq,18.88

PS15djw,16.24,0.062052

CSS151209:232318+164003,19.39,0.049

OGLE15xc

OGLE15xg,20.37

ASASSN-15tz,15.55,0.022862

2015bf,13.42,0.014227

PS15dme,16.28,0.043574

ASASSN-15ua

PS15dmf

PS15dng,18.29

PS15dmp,17.27,0.133

ASASSN-15ub,15,0.032045

PSNJ02344555+1820390,17.13,0.034194

DES15X1nxy,20.2,0.253141

DES15S1oeh,23.1

DES15C3nym

